cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;pais;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd_1;telefone_1;ddd_2;telefone_2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial;cnpj_completo;situacao_cadastral_descricao;atividade_afl;razao_social;natureza_juridica;qualificacao_responsavel;capital_social;porte;ente_federativo_responsavel;porte_descricao
23943211;0001;63;1;;02;20160111;00;;;20160111;5620104;5611201;RUA;NATAL;36;;NORDESTE;59655000;RN;1621;84;81719194;;;;;LULUBISCUIT@HOTMAIL.COM;;;23943211000163;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23943915;0001;36;1;;02;20230905;00;;;20160111;5611204;9329803;RUA;GERSON SIDNEY EGER;19;SALA;CENTRO;78590000;MT;9885;66;96864851;;;;;ROSANGELARODRIGUESSCHUTZ10@GMAIL.COM;;;23943915000136;Ativa;Bares sem entretenimento;;;;;;;
23944223;0001;02;1;;02;20160111;00;;;20160111;5611203;5612100;ESTRADA;DO CAPUAVA;1839;;JARDIM BELIZARIO;06715685;SP;6361;11;00000000;;;;;ROBSON_CALIL@HOTMAIL.COM;;;23944223000102;Ativa;Lanchonetes e casas de chá;;;;;;;
23945253;0001;33;1;;02;20160111;00;;;20160111;5611201;4712100,4723700,5611203,5620104;AVENIDA;DONA FRANCISCA;333;LOJA 18;VILA REZENDE;13405259;SP;6875;19;97422428;;;;;henriquetheodoro@uol.com.br;;;23945253000133;Ativa;Restaurantes;;;;;;;
23945433;0001;15;1;;02;20220302;00;;;20160111;5611203;5612100;10A AVENIDA;RUI BARBOSA;57;CASA;CENTRO;19560000;SP;6513;18;96149142;;;;;MARCIOROGERIORM2019@GMAIL.COM;;;23945433000115;Ativa;Lanchonetes e casas de chá;;;;;;;
23946991;0001;03;1;;02;20160111;00;;;20160111;5620104;5612100,4724500;RUA;H 35;SN;"QUADRA 130;LOTE 27";CIDADE VERA CRUZ;74935360;GO;9227;62;32426551;;;;;sebastiao@unilar.com.br;;;23946991000103;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23947192;0001;43;1;;02;20210323;00;;;20160111;5611201;5611203;RUA;PESCADOR MANOEL MARCONDES SODRE LOTEAMENTO BALNEAR;30;;MASSAGUACU;11677090;SP;6311;12;38848723;;;;;CAROLINANASCIMENTO.ADM@GMAIL.COM;;;23947192000143;Ativa;Restaurantes;;;;;;;
23947777;0001;63;1;;02;20160111;00;;;20160111;5611204;5611203;RUA;RIO CLARO;1175;"QUADRA 14;LOTE 12";CENTRO;76100000;GO;9599;64;36711739;;;;;;;;23947777000163;Ativa;Bares sem entretenimento;;;;;;;
23949143;0001;40;1;;02;20160111;00;;;20160111;5611203;;10A RUA;RUA ANTONIO PROENCA;986;;BELA VISTA;59550000;RN;1713;84;91084172;;;;;SAMILAPAIVA16@GMAIL.COM;;;23949143000140;Ativa;Lanchonetes e casas de chá;;;;;;;
23949190;0001;93;1;BAR DO TIAGO;02;20221210;00;;;20160111;5611201;;RUA;ODILIO CAMPOS;152;LOJA D;CASA CAIADA;53130210;PE;2491;81;34923780;;;;;RUSIA.JULIANA@YAHOO.COM.BR;;;23949190000193;Ativa;Restaurantes;;;;;;;
23951166;0001;99;1;;02;20160112;00;;;20160112;5611203;5620104;RUA;PRESIDENTE COSTA E SILVA;272;;FAZENDA CASTRO;33826050;MG;5091;31;98225507;;;;;hilariospimenta@gmail.com;;;23951166000199;Ativa;Lanchonetes e casas de chá;;;;;;;
23951201;0001;70;1;;02;20160112;00;;;20160112;5611204;4712100;RUA;VIRGINIA F. OLIVEIRA;107;;FATIMA;35534000;MG;4289;37;33331343;;;;;;;;23951201000170;Ativa;Bares sem entretenimento;;;;;;;
23951672;0001;88;1;;02;20160112;00;;;20160112;5620104;;RUA;IMACULADA CONCEICAO;26;;ANNA FLORENCIA;35435000;MG;5041;31;71130651;;;;;RAPHAELCOTTA20@GMAIL.COM;;;23951672000188;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
17261661;0093;91;2;;02;20160108;00;;;20160108;5611201;;AVENIDA;MIGUEL SUTIL;9.300;      SHOPPING ESTACAO          CUIABA   LUC 1003         PISO L1;SANTA ROSA;78040365;MT;9067;11;49499100;;;;;FISCAL@OUTBACK.COM.BR;;;17261661009391;Ativa;Restaurantes;;;;;;;
23954189;0001;57;1;BUTECO DO CAIS;02;20200124;00;;;20160112;5611203;5611204,5611201;AVENIDA;ENGENHEIRO COLOMBO MACHADO SALLES;119;QUIOSQ07;CENTRO;88790000;SC;8185;48;99754949;48;36471869;48;36471869;MARCELSOAREZ80@GMAIL.COM;;;23954189000157;Ativa;Lanchonetes e casas de chá;;;;;;;
23954384;0001;87;1;;02;20250203;00;;;20160112;5620104;1096100,8230002,8230001,5620101,1031700,5611203,1093701,7729202,5611201,1091102;VILA;ALZIRA I;87;CASA 04;PACIENCIA;23580260;RJ;6001;21;33544192;;;;;cozinhadanaza@gmail.com;;;23954384000187;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23955570;0001;30;1;;02;20230206;00;;;20160112;5611203;5620104,4729699;RUA;CURITIBA;212;;NOVO DIAMANTINO;78402000;MT;9069;66;99664508;;;;;ANAOLIVEIRA.DIOGO.LUPI@GMAIL.COM;;;23955570000130;Ativa;Lanchonetes e casas de chá;;;;;;;
23956226;0001;66;1;;02;20240603;00;;;20160112;5611203;4789099,5021101,5229099,4930201,4929902;RUA;AQUARIO;298;CASA 3;PARQUE SANTANA;06515085;SP;7047;11;69344481;;;;;CAMPOS.RONE@GMAIL.COM;;;23956226000166;Ativa;Lanchonetes e casas de chá;;;;;;;
23956686;0001;94;1;;02;20160112;00;;;20160112;5611204;4712100;RUA;NADIR DE LIMA;S/N;TERREO;ESTOCADA;46140000;BA;3691;77;99932530;;;;;consolmei@gmail.com;;;23956686000194;Ativa;Bares sem entretenimento;;;;;;;
23957105;0001;39;1;;02;20260731;00;;;20160112;5611203;;AVENIDA;PRESIDENTE TANCREDO NEVES;73;;PARQUE DAS COLINAS;13273610;SP;7225;19;38591119;;;;;SHSENTREGAS@GMAIL.COM;;;23957105000139;Ativa;Lanchonetes e casas de chá;;;;;;;
23957512;0001;46;1;;02;20160112;00;;;20160112;5611201;4712100,5611203,5611204;ESTRADA;BR 386;1793;      KM 245;BOTUCARAI;99300000;RS;8919;54;33831482;;;;;CORREA@ESPUMOSO.COM.BR;;;23957512000146;Ativa;Restaurantes;;;;;;;
23958832;0001;10;1;;02;20160112;00;;;20160112;5620104;5620102,4712100;RUA;MARIA DAS DORES LEITE ALVES;242;FUNDOS;LOTEAMENTO BUTUCA;18170000;SP;6857;15;33442816;;;;;diogoim@hotmail.com;;;23958832000110;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
22213894;0001;30;1;;02;20150408;00;;;20150408;5611201;9602501,7319002,4772500;RUA;ITURI;237;;VILA FORMOSA;03358150;SP;7107;11;23076609;;;;;cristiane_jbs@hotmail.com;;;22213894000130;Ativa;Restaurantes;;;;;;;
23959441;0001;10;1;;02;20230529;00;;;20160112;5611203;;AVENIDA;ITAOCA;01;;BONSUCESSO;21061020;RJ;6001;21;35613498;;;;;IVANILDOGOMES694@GMAIL.COM;;;23959441000110;Ativa;Lanchonetes e casas de chá;;;;;;;
23959627;0001;70;1;;02;20160112;00;;;20160112;5611203;5611201;AVENIDA;Luiz Carlos Prestes;48;SALA A;Centro;98500000;RS;8931;55;96767469;;;;;leonardo@prosul1.com;;;23959627000170;Ativa;Lanchonetes e casas de chá;;;;;;;
19295510;0001;61;1;BECCO GASTRONOMIA LTDA;02;20131122;00;;;20131122;5611201;5611203;RUA;PERNAMBUCO;447;;CENTRO;37701021;MG;5035;35;37229202;;;;;BECCOGASTRONOMIA@GMAIL.COM;;;19295510000161;Ativa;Restaurantes;;;;;;;
23960581;0001;09;1;;02;20160113;00;;;20160113;5611203;4781400,4724500,4721102,1091102,4744099,1094500;PRACA;MANOEL NOVAES;SN;;CENTRO;45280000;BA;3571;73;88796631;;;;;VALCHAVES018@GMAIL.COM;;;23960581000109;Ativa;Lanchonetes e casas de chá;;;;;;;
23960615;0001;65;1;;02;20221213;00;;;20160113;5611204;5620104;TRAVESSA;IPUEIRA;83;;PARQUE SANTOS DUMONT;07152330;SP;6477;11;24663853;;;;;;;;23960615000165;Ativa;Bares sem entretenimento;;;;;;;
23961976;0001;26;1;;02;20160113;00;;;20160113;5611204;4723700;RUA;LOBO;SN;"QUADRA 01;LOTE 163";SAO SEBASTIAO;75180000;GO;9609;62;99976394;;;;;;;;23961976000126;Ativa;Bares sem entretenimento;;;;;;;
23963154;0001;84;1;PRATA GRILL RESTAURANTE;02;20160113;00;;;20160113;5611201;5611204;RUA;JOAO MACHADO;456;;PRATA;58400510;PB;1981;83;30665050;;;;;;;;23963154000184;Ativa;Restaurantes;;;;;;;
23964721;0001;17;1;;02;20160113;00;;;20160113;5611203;5611201;AVENIDA;JARDIM DA SERRA;329;;ITAARA;97185000;RS;0990;55;97130980;;;;;KLEMENTLUCIANE@GMAIL.COM;;;23964721000117;Ativa;Lanchonetes e casas de chá;;;;;;;
23965086;0001;92;1;;02;20251121;00;;;20160113;5611204;5620103,8230002,8230001,5611203,7319099,7739003;AVENIDA;INOCENCIO SERAFICO;2522;;VILA SILVA RIBEIRO;06380021;SP;6313;11;41877402;;;;;grafica.newart@uol.com.br;;;23965086000192;Ativa;Bares sem entretenimento;;;;;;;
23966186;0001;33;1;;02;20160113;00;;;20160113;5611204;4723700,5611203;RUA;VEREADOR MIGUEL MANZANO;481;TERREO;JARDIM JOSE JOAQUIM CAMILO;87190000;PR;7879;44;88122509;;;;;;;;23966186000133;Ativa;Bares sem entretenimento;;;;;;;
23967082;0001;43;1;;02;20160113;00;;;20160113;5620104;1412602,4781400,4754701,4782201,1032599,9602501,3212400,4723700,1093701,9602502,1091102,1359600;AVENIDA;PREFEITO WANDERLEY ANTUNES DE MORAES;50;CASA;CENTRO;86630000;PR;7499;43;99865115;;;;;;;;23967082000143;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23968031;0001;36;1;;02;20160113;00;;;20160113;5611203;;AVENIDA;BRASIL;289;;CENTRO;75860000;GO;9563;64;84062152;;;;;;;;23968031000136;Ativa;Lanchonetes e casas de chá;;;;;;;
23970961;0001;24;1;;02;20160114;00;;;20160114;5620104;;RUA;MARIA ALICE MARTINS;160;;PROGRESSO;35720000;MG;4821;31;99421134;;;;;MARLUTEMPERODA@HOTMAIL.COM;;;23970961000124;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23972150;0001;62;1;PICANHA DO FELIX;02;20160114;00;;;20160114;5611201;5611204;QUADRA;DEZESSEIS (FL.20);1B;;NOVA MARABA;68505390;PA;0483;94;91413300;;;;;;;;23972150000162;Ativa;Restaurantes;;;;;;;
23972317;0001;95;1;;02;20250110;00;;;20160114;5620104;1094500;RUA;JOAO LEITE DE OLIVEIRA;138;;ENCOSTA DO SOL;36083012;MG;4733;32;98846206;;;;;RIBEIROJACIARA@YAHOO.COM;;;23972317000195;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23973314;0001;76;1;;02;20260415;00;;;20160114;5611203;;RUA;JOSE ANGELO;60;"CASA ;CASA ;CASA ;CASA";LINDEIA (BARREIRO);30690146;MG;4123;31;73616846;;;;;JESSICADEBELLI66@GMAIL.COM;;;23973314000176;Ativa;Lanchonetes e casas de chá;;;;;;;
23973466;0001;79;1;;02;20220404;00;;;20160114;5611201;5620104,5620103,4723700;AVENIDA;CARLOS DA SILVA ROCHA;lt 26;;PEDRA DE GUARATIBA;23025000;RJ;6001;21;24177849;;;;;luziacampos311@gmail.com;;;23973466000179;Ativa;Restaurantes;;;;;;;
23974393;0001;30;1;NUH DANTAS BURGUER;02;20160114;00;;;20160114;5611203;4723700;RUA;AUGUSTO CARPANEDA;47;;SANTA TEREZINHA;38447227;MG;4069;34;91208889;;;;;ELISMARDANTAS2@GMAIL.COM;;;23974393000130;Ativa;Lanchonetes e casas de chá;;;;;;;
23975747;0001;60;1;;02;20250509;00;;;20160114;5620104;;AVENIDA;CAMPINAS;516;CASA;JARDIM DO LAGO;12947150;SP;6181;11;24270276;;;;;kelliwing@yahoo.com.br;;;23975747000160;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
23977353;0001;41;1;;02;20160114;00;;;20160114;5611204;;RUA; DOUTOR CARLOS CHAGAS, QUADRA 8 - TERREO;41;;CIA 1;43700000;BA;3913;71;92289186;;;;;lindianes_lo@yahoo.com.br;;;23977353000141;Ativa;Bares sem entretenimento;;;;;;;
23977753;0001;57;1;;02;20210814;00;;;20160114;5611203;5620104,4781400;AVENIDA;DOUTOR JOSE AUGUSTO MOREIRA;1615;LOJA 03;CASA CAIADA;53130410;PE;2491;81;82041351;;;;;coutiinhocaiio@hotmail.com;;;23977753000157;Ativa;Lanchonetes e casas de chá;;;;;;;
23978600;0001;24;1;;02;20210427;00;;;20160115;5611203;;RUA;PRIMEIRO DE MAIO;11;LOJA;SOSSEGO;27660000;RJ;5889;24;92467940;;;;;luisjdepaula@yahoo.com.br;;;23978600000124;Ativa;Lanchonetes e casas de chá;;;;;;;
23978773;0001;42;1;BAR CONVENIENCIA DO CAJU;02;20160115;00;;;20160115;5611205;4520001,4520003,4530703,4541206,4729602;RUA;JOSE LEVINDO DE MEDEIROS;92;;DISTRITO INDUSTRIAL;67030670;PA;0415;91;83098262;;;;;GAYA,CONTA@YAHOO.COM.BR;;;23978773000142;Ativa;Bares com entretenimento;;;;;;;
23979387;0001;75;1;;02;20160104;00;;;20160104;4721102;1091102,4712100,5611201,5611203;RUA;JOAO NEGRAO;1116;;REBOUCAS;80230150;PR;7535;41;30826323;;;41;30137323;FERNANDOESDEL@HOTMAIL.COM;;;23979387000175;Ativa;Padaria e confeitaria;;;;;;;
23982222;0001;52;1;;02;20210316;00;;;20160115;5611203;5611201;RUA;MANAUS;01 B;;CENTRO;69735000;AM;9841;92;91984335;;;;;;;;23982222000152;Ativa;Lanchonetes e casas de chá;;;;;;;
23982506;0001;49;1;;02;20160115;00;;;20160115;5611203;;RUA;BANGU;1249;;LIBERDADE;28893735;RJ;2921;22;97238314;;;;;YASMIMTAVARES@MONSUETH.COM;;;23982506000149;Ativa;Lanchonetes e casas de chá;;;;;;;
13574594;0428;67;2;FILIAL SHOPPING JARDIM NORTE - BKBFC209-15;02;20150330;00;;;20150330;5611203;;AVENIDA;BRASIL;6345;": SALAO COMERCIAL 2026;";MARIANO PROCOPIO;36080060;MG;4733;11;35244500;;;;;PARALEGAL.SP.MAZARS@MAZARS.COM.BR;;;13574594042867;Ativa;Lanchonetes e casas de chá;;;;;;;
23987675;0001;71;1;;02;20160116;00;;;20160116;5611204;;RUA;ARMINDA;1092;;COELHO DA ROCHA;25545411;RJ;5901;21;78866071;;;;;;;;23987675000171;Ativa;Bares sem entretenimento;;;;;;;
23992940;0001;00;1;;02;20160118;00;;;20160118;5611203;;RUA;SOUZA NAVES;1770;;CENTRO;87701060;PR;7749;44;99840214;;;;;;;;23992940000100;Ativa;Lanchonetes e casas de chá;;;;;;;
23994538;0001;64;1;;02;20160118;00;;;20160118;4721102;1091101,4721103,4721104,4711302,4712100,4691500;RUA;VANDERLY FERRAZ;246;;CENTRO;65938000;MA;0220;99;35232624;;;;;;;;23994538000164;Ativa;Padaria e confeitaria;;;;;;;
23995309;0001;64;1;;02;20151006;00;;;20151006;5611201;5611203;PRACA;GENERAL OSORIO;333;LOJA  027;CENTRO;80020010;PR;7535;41;30154311;41;97642227;41;30154311;SOCIETARIO1@PROCONTAB.COM.BR;;;23995309000164;Ativa;Restaurantes;;;;;;;
23996120;0001;96;1;;02;20240924;00;;;20160118;5611203;;AVENIDA;DOUTOR ANTONIO DE LUNA;473;LOJA B;PARQUE RESIDENCIAL AEROPORTO;13481500;SP;6639;19;34428887;;;;;falecom@innovecon.com.br;;;23996120000196;Ativa;Lanchonetes e casas de chá;;;;;;;
23870499;0001;93;1;;02;20151221;00;;;20151221;5611203;5611204;RUA;PADRE SAPORITTI;559;;NOSSA SENHORA DO ROCIO;84600718;PR;7937;42;98211487;;;;;ANGELA.TERESKA@HOTMAIL.COM;;;23870499000193;Ativa;Lanchonetes e casas de chá;;;;;;;
23997262;0001;78;1;;02;20250120;00;;;20160118;5611201;5611203;10A RUA;FOZ DO IGUACU;1628;;SETOR 03;76880000;RO;0004;69;93287635;;;;;THATABATISTA869@GMAIL.COM;;;23997262000178;Ativa;Restaurantes;;;;;;;
23999408;0001;14;1;;02;20160119;00;;;20160119;5611201;5611203;ALAMEDA;GASTRONOMICA TIA SOFIA;SN;;MARINGA;37340000;MG;4143;24;92797382;;;;;MARCELA.AC17@GMAIL.COM;;;23999408000114;Ativa;Restaurantes;;;;;;;
24001355;0001;63;1;;02;20160119;00;;;20160119;5620104;5819100,9511800,7420001;RUA;PEDRO DE ALCANTARA MEIRA;315;CASA 5;FAZENDA VELHA;83704530;PR;7435;41;99730024;;;;;RODRIGUESTANIA1908@HOTMAIL.COM;;;24001355000163;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
24001702;0001;58;1;;02;20160119;00;;;20160119;5620104;8599699,1091102;RUA;INUBIA;188;;VILA CURUCA;08030270;SP;7107;11;25119115;;;;;cristianetolintino@gmail.com;;;24001702000158;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
24001966;0001;01;1;EMPORIO UAISO;02;20260802;00;;;20160119;4721102;4723700,5611201,5611203,5620104;RUA;MISSIONARIO GUNAVINGRE;04;;CASA DE TABUA;68565000;PA;0599;34;97919675;;;;;DIASQUIMICA@OUTLOOK.COM;;;24001966000101;Ativa;Padaria e confeitaria;;;;;;;
24002083;0001;16;1;CAFE IMPERIAL;02;20160115;00;;;20160115;5611203;;RUA;SENADOR CANDIDO FERRAZ;2580;      ESPACO 1            QUADRA03 L-13/14;SAO CRISTOVAO;64051130;PI;1219;86;94326451;;;;;;;;24002083000116;Ativa;Lanchonetes e casas de chá;;;;;;;
24002338;0001;40;1;;02;20160119;00;;;20160119;5620104;5620101,5612100;RUA;GUARATINGUETA;95;CASA;JARDIM SAO PAULO;39803455;MG;5371;33;88003702;;;;;ALESSANDRO.CSANTOS123@GMAIL.COM;;;24002338000140;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
24003389;0001;97;1;;02;20250804;00;;;20160119;5611204;5590603,5590699;AVENIDA;BRASIL;1768;CASA 02;VILA MIGUEL JORGE;75123645;GO;9221;62;93496664;;;;;;;;24003389000197;Ativa;Bares sem entretenimento;;;;;;;
24003776;0001;23;1;;02;20160119;00;;;20160119;5611201;5611203;RUA;CESAR ZAMA;160;;LINS DE VASCONCELOS;20725090;RJ;6001;21;39798150;21;25964460;21;39798150;;;;24003776000123;Ativa;Restaurantes;;;;;;;
24004770;0001;70;1;;02;20160119;00;;;20160119;5611204;5611203;RUA;SEIS;85;;JARDIM MONTE VERDE;04851508;SP;7107;11;59337429;;;;;garridocontabil@gmail.com;;;24004770000170;Ativa;Bares sem entretenimento;;;;;;;
24004910;0001;00;1;;02;20160119;00;;;20160119;5611204;4723700;AVENIDA;GOVERNADOR AMARAL PEIXOTO;2;LOJA;COELHO DA ROCHA;25555060;RJ;5901;21;97678984;;;;;PRISAIASMETODISTA@GMAIL.COM;;;24004910000100;Ativa;Bares sem entretenimento;;;;;;;
24005146;0001;98;1;;02;20160119;00;;;20160119;5620104;;RUA;INSPETOR MARIO TEIXEIRA;292;;JARDIM ANALIA FRANCO;03335100;SP;7107;11;26718597;;;;;mag020263@gmail.com;;;24005146000198;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
24005890;0001;92;1;;02;20221122;00;;;20160119;5611204;4729601,8230002,4723700,5611203,9329803;RUA;PROJETADA 1;130;;SANTA ISABEL;37576000;MG;4611;35;34641051;;;;;;;;24005890000192;Ativa;Bares sem entretenimento;;;;;;;
24006401;0001;17;1;;02;20230605;00;;;20160119;5620104;;RUA;CORONEL ERNESTO;477;;CENTRO;11680000;SP;7209;35;84250037;;;;;ROSANA15SALAO@GMAIL.COM;;;24006401000117;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
21031124;0001;04;1;;02;20140913;00;;;20140913;5620104;5612100;RUA;VINTE E DOIS;186;LETRA A;LOANDA;35931010;MG;4723;31;86910861;;;;;KISALGADOANDREIA@GMAIL.COM;;;21031124000104;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
24007640;0001;91;1;BARRACA 51;02;20160119;00;;;20160119;5611201;1622699,3101200,4754701,5620102,5620104;RUA;L 05;00130;;BARRACA 51 LOTE BASEVI;45980000;BA;3811;73;32943458;;;;;INOVA-CONTABILIDADE@OUTLOOK.PT;;;24007640000191;Ativa;Restaurantes;;;;;;;
24008115;0001;90;1;;02;20240315;00;;;20160119;5611203;;RUA;ALBION;99;CONJ 1;LAPA;05077130;SP;7107;11;26367757;;;;;CONTATO@GXCONT.COM.BR;;;24008115000190;Ativa;Lanchonetes e casas de chá;;;;;;;
24008129;0001;04;1;;02;20160119;00;;;20160119;5611203;5611204;AVENIDA;GODOFREDO MACIEL;2438;BOX 2;JARDIM CEARENSE;60712023;CE;1389;85;85742776;;;;;espeto-o-camilo2@hotmail.com;;;24008129000104;Ativa;Lanchonetes e casas de chá;;;;;;;
24008729;0001;72;1;NEVES PIZZARIA;02;20160120;00;;;20160120;5611201;4729699,5320202,5611203,7319099;RUA;BRUNO OSCAR KOETZ;599;;INDIANOPOLIS;95590000;RS;8935;51;36611855;;;;;ANEVES@GMAIL.COM;;;24008729000172;Ativa;Restaurantes;;;;;;;
24009175;0001;28;1;;02;20160120;00;;;20160120;5611204;4712100,5611203;9A RUA;PROFESSOR ANTONIO LEMOS DE ARAUJO;834;CASA;MARIA NORA;97450000;RS;8557;55;91721339;;;;;;;;24009175000128;Ativa;Bares sem entretenimento;;;;;;;
24009591;0001;26;1;;02;20160120;00;;;20160120;5611204;;RUA;CEL JONAS G. GONZAGA;1288;;CENTRO;15860000;SP;6489;17;35511620;;;;;LEXCONTABILDEIBIRA@IG.COM.BR;;;24009591000126;Ativa;Bares sem entretenimento;;;;;;;
24011428;0001;06;1;;02;20160120;00;;;20160120;4721102;;RUA;LUIZ PORDENCIANO ALVES;190;;SAO GERALDO;37550001;MG;5049;35;34220045;;;;;jaironatel@gmail.com;;;24011428000106;Ativa;Padaria e confeitaria;;;;;;;
24012170;0001;54;1;;02;20260618;00;;;20160120;5620104;;ESTRADA;DO RIO GRANDE;710;;TAQUARA;22720011;RJ;6001;21;34355822;;;;;roberto2009floriano@bol.com.br;;;24012170000154;Ativa;Fornecimento de alimentos para consumo domiciliar;;;;;;;
24012547;0001;75;1;;02;20160120;00;;;20160120;5611203;4721104;RUA;XV de novembro;42;CASA;Santana;36887112;MG;4877;32;37217601;;;;;inezcoimbraleonardo@gmail.com;;;24012547000175;Ativa;Lanchonetes e casas de chá;;;;;;;
24012667;0001;72;1;;02;20160120;00;;;20160120;5611204;5620104,4723700;RUA;JARBAS TOLEDO FERREIRA;23;;MORRO MARIANO;37443000;MG;4097;35;33432994;;;;;MUNDOCONTABIL@YAHOO.COM.BR;;;24012667000172;Ativa;Bares sem entretenimento;;;;;;;
24012808;0001;57;1;;02;20160120;00;;;20160120;5611204;;RUA;DOS PINHEIROS;27;;NOVA ESPERANCA;39560000;MG;5139;38;91465008;;;;;;;;24012808000157;Ativa;Bares sem entretenimento;;;;;;;
24013197;0001;61;1;CAFE PRETO;02;20260701;00;;;20160120;5611201;5611203;RUA;T 29;1250;SALA 5;SETOR BUENO;74210050;GO;9373;63;36090377;;;;;;;;24013197000161;Ativa;Restaurantes;;;;;;;
24013469;0001;23;1;;02;20250923;00;;;20160120;5611203;1033302,1031700,5620104,1096100,4330405,5612100,4721103,1013901,4723700,1091101,1093701,4729699;RUA;CAMPOS SALES;701;LOJA;NOVA SUISSA;30421049;MG;4123;31;88249944;;;;;dyanna.dsa@gmail.com;;;24013469000123;Ativa;Lanchonetes e casas de chá;;;;;;;
24014688;0001;27;1;;02;20160120;00;;;20160120;5611203;;RUA;T 51;SALA 1;"QUADRA 68;LOTE 13";SETOR BUENO;74215210;GO;9373;62;99208552;;;;;MAYKOLDS@HOTMAIL.COM;;;24014688000127;Ativa;Lanchonetes e casas de chá;;;;;;;
24016606;0001;83;1;;02;20251104;00;;;20160120;5611204;;ESTRADA;DO ICUI-GUAJARA;05;CASA;ICUI-GUAJARA;67125000;PA;0415;91;84026421;;;;;;;;24016606000183;Ativa;Bares sem entretenimento;;;;;;;
24017365;0001;97;1;;02;20250922;00;;;20160120;5611203;5620101,4723700,1094500;RUA;LUIZ GONZAGA DE PAIVA;12;;CENTRO;58500000;PB;2095;83;99831305;;;;;ARTHURSAVIOCUNHA88@HOTMAIL.COM;;;24017365000197;Ativa;Lanchonetes e casas de chá;;;;;;;
24018074;0001;13;1;;02;20160121;00;;;20160121;4721102;;RUA;DONA OLIMPIA;349;CONJ APT 107 BLOCO 20;REALENGO;21765020;RJ;6001;21;24980210;;;;;ARIELSON.L@HOTMAIL.COM;;;24018074000113;Ativa;Padaria e confeitaria;;;;;;;
24018144;0001;33;1;;02;20160121;00;;;20160121;5611204;;AVENIDA;ARCO IRIS;1297;;ESTANCIA LAGO AZUL;07866500;SP;6429;11;34188076;;;;;contworld@yahoo.com.br;;;24018144000133;Ativa;Bares sem entretenimento;;;;;;;
24018894;0001;05;1;BELO GOSTO RESTAURANTE E ROTISSERIA;02;20160121;00;;;20160121;5611201;5611204,5611203,4712100,4723700;AVENIDA;SIQUEIRA CAMPOS;54;;CENTRO;19700000;SP;6811;18;33611102;;;;;HBOTERINEGRAO@YAHOO.COM.BR;;;24018894000105;Ativa;Restaurantes;;;;;;;
24019098;0001;97;1;;02;20160121;00;;;20160121;5611203;5620104;RUA;Cedrinho;382;;Jardim Vitoria;35179000;MG;2673;31;87286637;;;;;;;;24019098000197;Ativa;Lanchonetes e casas de chá;;;;;;;
24020402;0001;16;1;;02;20160121;00;;;20160121;5611203;;RUA;Irma Aristela;1074;TERREO Esq.;Centro;79970000;MS;9173;67;99616757;;;;;leudresoncarneiro@gmail.com;;;24020402000116;Ativa;Lanchonetes e casas de chá;;;;;;;
24021386;0001;86;1;;02;20160121;00;;;20160121;5611203;;RUA;COSME DAMIAO DA SILVA;3205;;BROTOLANDIA;62930000;CE;1453;88;92342447;;;;;;;;24021386000186;Ativa;Lanchonetes e casas de chá;;;;;;;
12458117;0001;00;1;;02;20100830;00;;;20100830;5611204;;RUA;VITOR FINAMORE;49;LOJA 01;SAO BENEDITO;29047851;ES;5705;27;33154116;;;;;renan_nacizinho@hotmail.com;;;12458117000100;Ativa;Bares sem entretenimento;;;;;;;
24025029;0001;96;1;CASA NOVA IPORANGA;02;20160121;00;;;20160121;5611201;;RUA;JANGADA NOVA;15;LOJA  B;JARDIM PRESIDENTE;04830200;SP;7107;11;55243297;;;;;RENATO@VIANADUARTE.COM.BR;;;24025029000196;Ativa;Restaurantes;;;;;;;
24025096;0001;00;1;;02;20160121;00;;;20160121;5611203;4723700,4755502;RUA;JAIME AMARAL PACHECO;345;LOJA;CONRADINHO;85055120;PR;7583;42;98063333;;;;;ZECONTABILIDADE@HOTMAIL.COM;;;24025096000100;Ativa;Lanchonetes e casas de chá;;;;;;;
